Date,Company_name,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
06-01-2020,State Bank of India,EQ,331.7,331.7,317.7,333.7,318.4,319,322.03,373.8,244.35,35645325,11478824412,280646
07-01-2020,State Bank of India,EQ,324.45,327,315.4,319,317.9,318.4,320.38,373.8,244.35,50966826,16328677246,310782
08-01-2020,State Bank of India,EQ,312.1,321.5,311,318.4,319.35,319.8,315.88,373.8,244.35,44527485,14065253337,259968
09-01-2020,State Bank of India,EQ,326.9,331.4,325,319.8,330.1,330.2,328.58,373.8,244.35,40348407,13257619715,255624
10-01-2020,State Bank of India,EQ,331,337.95,328.1,330.2,332.45,332.25,333.63,373.8,244.35,42377838,14138619577,247022
13-01-2020,State Bank of India,EQ,334,335.45,329.05,332.25,330.6,330.75,331.73,373.8,244.35,23615129,7833850625,156310
14-01-2020,State Bank of India,EQ,329.8,331.7,326.5,330.75,328.1,328,328.53,373.8,244.35,26296117,8639035468,170473
15-01-2020,State Bank of India,EQ,329,329.2,322.35,328,324,324.25,324.3,373.8,244.35,32625740,10580537563,243663
16-01-2020,State Bank of India,EQ,324,326.9,322.35,324.25,323.1,323.3,324.48,373.8,244.35,26653623,8648658407,182806
17-01-2020,State Bank of India,EQ,313,323.5,310.1,323.3,318,318,317.9,373.8,244.35,58396326,18563972871,290272
20-01-2020,State Bank of India,EQ,321,321.45,313.4,318,314,314,315.92,373.8,244.35,30682902,9693233275,194552
21-01-2020,State Bank of India,EQ,313.8,316.95,312,314,313.9,313.7,314.33,373.8,244.35,30591772,9615857049,195704
22-01-2020,State Bank of India,EQ,317,317,313.7,313.7,315.65,316.15,315.3,373.8,244.35,24994911,7880972278,154068
23-01-2020,State Bank of India,EQ,316,324.8,314.15,316.15,323.15,323.2,320.25,373.8,244.35,33293610,10662180216,227748
24-01-2020,State Bank of India,EQ,323.5,327.3,321.15,323.2,324.3,324.05,325.15,373.8,244.35,22706879,7383247384,146667
27-01-2020,State Bank of India,EQ,320.9,322,315.8,324.05,316.4,316.2,318.82,373.8,244.35,23309355,7431557623,148768
28-01-2020,State Bank of India,EQ,317.95,320,311.05,316.2,316.4,315.1,316.67,373.8,244.35,26488426,8388015228,173879
29-01-2020,State Bank of India,EQ,317.85,319.7,315.55,315.1,316.95,316.45,317.75,373.8,244.35,23914114,7598704488,143297
30-01-2020,State Bank of India,EQ,316.75,316.75,305.65,316.45,310,310.7,311.18,373.8,244.35,35802330,11141017855,227687
31-01-2020,State Bank of India,EQ,313.7,321.7,308.6,310.7,318.1,318.45,316.25,373.8,244.35,92656638,29302665673,457787
01-02-2020,State Bank of India,EQ,317.95,322.65,296.3,318.45,302.8,302.6,313.18,373.8,244.35,61841736,19367383132,402634
03-02-2020,State Bank of India,EQ,303,306.85,295.35,302.6,298.5,298.1,300.62,373.8,244.35,56060158,16852947492,340547
