Date,Company_name,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
04-02-2022,Sun Pharma ,EQ,882.9,902.85,881.35,883.55,893.45,893.95,892.88,902.85,562.1,4222492,3770170780,112529
07-02-2022,Sun Pharma ,EQ,901.45,901.45,879.7,893.95,886.1,887.05,888.64,902.85,562.1,3494623,3105465656,75880
08-02-2022,Sun Pharma ,EQ,886,895.95,882,887.05,895,894.1,889.9,902.85,562.1,4766558,4241746895,111675
09-02-2022,Sun Pharma ,EQ,893.9,894.55,885.35,894.1,886.2,886.45,889.11,902.85,562.1,2874380,2555641855,78665
10-02-2022,Sun Pharma ,EQ,891.4,896.25,880,886.45,891.85,894.3,888.13,902.85,562.1,3159839,2806341385,83472
11-02-2022,Sun Pharma ,EQ,894.6,895.8,874.65,894.3,878,880.1,881.28,902.85,562.1,2682532,2364059239,61070
14-02-2022,Sun Pharma ,EQ,870,886.65,862.2,880.1,862.3,864.85,875.34,902.85,562.1,5163415,4519728943,105630
15-02-2022,Sun Pharma ,EQ,862.5,880,859.05,864.85,878,876.8,869.28,902.85,562.1,3219287,2798469522,94901
16-02-2022,Sun Pharma ,EQ,876,881.15,867.1,876.8,868.05,868.85,872.87,902.85,562.1,2136415,1864816491,61002
17-02-2022,Sun Pharma ,EQ,872.35,872.35,861.3,868.85,862.3,862.55,865.7,902.85,562.1,2275289,1969714997,55845
18-02-2022,Sun Pharma ,EQ,862.55,867.9,856.4,862.55,864.6,862.9,863.88,902.85,562.1,1797851,1553120752,51122
21-02-2022,Sun Pharma ,EQ,855.5,864,839.5,862.9,845,843.85,850.64,902.85,562.1,2305713,1961328890,60304
22-02-2022,Sun Pharma ,EQ,836,849,824.6,843.85,847.2,845.8,834.13,902.85,562.1,3171552,2645496833,79862
23-02-2022,Sun Pharma ,EQ,849.85,853,838.05,845.8,838.4,840.25,844.44,902.85,562.1,1979574,1671633329,62251
24-02-2022,Sun Pharma ,EQ,830.6,836.95,815,840.25,817,818.25,823.67,902.85,562.1,3679222,3030478957,110697
25-02-2022,Sun Pharma ,EQ,820.5,835,817.05,818.25,830,831.55,828.49,902.85,562.1,2098988,1738986449,54873
28-02-2022,Sun Pharma ,EQ,821,847,821,831.55,844.2,843.9,835.35,902.85,562.1,4123139,3444259620,95812
02-03-2022,Sun Pharma ,EQ,844.35,844.95,815.7,843.9,820.1,820.9,826.04,902.85,562.1,3807036,3144751643,116362
03-03-2022,Sun Pharma ,EQ,832.8,832.8,817,820.9,819.5,820.9,824.46,902.85,562.1,2657776,2191236396,61090
04-03-2022,Sun Pharma ,EQ,816.3,839.6,809.35,820.9,827.2,829.65,828.01,902.85,562.1,4082674,3380481625,98184
07-03-2022,Sun Pharma ,EQ,818,829,809.1,829.65,822.75,822.65,820.45,902.85,562.1,3065234,2514859563,83912
08-03-2022,Sun Pharma ,EQ,826.2,861.7,826.2,822.65,855.9,855,842.1,902.85,562.1,4864275,4096209695,115665
09-03-2022,Sun Pharma ,EQ,863.4,885.8,860,855,866,868.25,874.55,902.85,562.1,7276355,6363532087,160903
10-03-2022,Sun Pharma ,EQ,869.9,881.9,866.6,868.25,868,869.55,871.81,902.85,562.1,2899758,2528040816,81684
11-03-2022,Sun Pharma ,EQ,872,907,869.05,869.55,901.45,902,894.57,907,562.1,7194497,6435974004,128229
14-03-2022,Sun Pharma ,EQ,901.95,911.8,889.95,902,891.5,892.25,899.98,911.8,562.1,3861194,3474978737,81941
15-03-2022,Sun Pharma ,EQ,893.7,908,881.35,892.25,892,891.65,892.19,911.8,562.1,4039746,3604218342,84414
16-03-2022,Sun Pharma ,EQ,900,900,880.45,891.65,887.7,889.2,887.33,911.8,562.1,3134307,2781160703,71887
17-03-2022,Sun Pharma ,EQ,892.2,915,892.2,889.2,914.95,911.6,904.89,915,562.1,5484100,4962529018,108357
21-03-2022,Sun Pharma ,EQ,912.5,931,911.3,911.6,913.1,913.8,922.76,931,571.5,3878744,3579156077,82347
22-03-2022,Sun Pharma ,EQ,913.8,922,902.5,913.8,913,914.1,913.36,931,571.5,2174495,1986102589,60939
23-03-2022,Sun Pharma ,EQ,918,926,895.8,914.1,897.9,900.8,914.23,931,571.5,2578669,2357484078,66985
24-03-2022,Sun Pharma ,EQ,886,914.7,885.5,900.8,907.05,908.85,904.61,931,571.5,3141478,2841809659,68606
25-03-2022,Sun Pharma ,EQ,911.85,914.95,896.3,908.85,905,902.35,903.05,931,571.5,1571676,1419307490,47724
28-03-2022,Sun Pharma ,EQ,908.9,910.9,899.3,902.35,904.95,905.9,904.47,931,587.25,1545077,1397479535,38853
29-03-2022,Sun Pharma ,EQ,908.05,922,901.1,905.9,915,919.35,913.69,931,587.25,3177777,2903490147,63133
30-03-2022,Sun Pharma ,EQ,922,922,908.4,919.35,920,920.6,917.08,931,587.25,2084073,1911258643,55012
31-03-2022,Sun Pharma ,EQ,920.6,927,910.8,920.6,914,914.75,917.19,931,587.25,1901705,1744225254,52264
01-04-2022,Sun Pharma ,EQ,914,919,904.1,914.75,911.8,908.7,909.67,931,587.25,1184766,1077742467,39391
04-04-2022,Sun Pharma ,EQ,908,928.8,902.6,908.7,925.5,926.05,919.21,931,592.75,1876408,1724809914,58175
05-04-2022,Sun Pharma ,EQ,928,940.7,924.15,926.05,927.9,929.1,930.81,940.7,592.75,2911697,2710231359,80628
06-04-2022,Sun Pharma ,EQ,927.8,938.8,925,929.1,928,928.1,930.83,940.7,592.75,1881754,1751586742,70048
07-04-2022,Sun Pharma ,EQ,928.1,948,926.85,928.1,929.1,930.95,934.28,948,592.75,2728625,2549290654,81914
08-04-2022,Sun Pharma ,EQ,937,937.3,919.3,930.95,926.35,924.6,925.2,948,592.75,1453271,1344566090,38152
11-04-2022,Sun Pharma ,EQ,920,933.55,918.6,924.6,924.95,925.4,925.13,948,615.2,1102625,1020076709,63963
12-04-2022,Sun Pharma ,EQ,920,928.15,911.4,925.4,919.9,921.3,920,948,615.2,1420380,1306750202,56013
13-04-2022,Sun Pharma ,EQ,921.3,943,921.3,921.3,935.25,936.75,933.3,948,615.2,1825531,1703776904,58498
18-04-2022,Sun Pharma ,EQ,927.6,941.05,919.25,936.75,926.5,927.5,928.15,948,630.15,1287320,1194828236,69476
19-04-2022,Sun Pharma ,EQ,930.95,937.75,915.05,927.5,916.05,922,929.86,948,630.15,2001066,1860710541,56392
20-04-2022,Sun Pharma ,EQ,918,931,916.05,922,922.95,923.5,923.52,948,630.15,1455897,1344549551,60092
21-04-2022,Sun Pharma ,EQ,931,946,920.6,923.5,942.1,944.1,937.51,948,630.15,2410164,2259555288,70098
22-04-2022,Sun Pharma ,EQ,941,942.25,918.35,944.1,924.95,924.8,929.54,948,630.15,1745381,1622398965,44393
25-04-2022,Sun Pharma ,EQ,915.55,922.35,896.6,924.8,901.1,900,905.94,948,631,1146270,1038454243,45914
26-04-2022,Sun Pharma ,EQ,905,924.75,904.05,900,918.5,918.05,916.94,948,631,3142879,2881822266,83056
27-04-2022,Sun Pharma ,EQ,910.05,921.7,903.6,918.05,906.6,906.1,910.09,948,631,1586283,1443663145,60291
28-04-2022,Sun Pharma ,EQ,920,927.35,909.3,906.1,918.8,921,918.87,948,631,3150038,2894469291,73596
29-04-2022,Sun Pharma ,EQ,924,967.05,919.55,921,930,928.65,941.59,967.05,631,4290688,4040049671,107566
02-05-2022,Sun Pharma ,EQ,922.45,925,902.55,928.65,923.05,923.4,916.01,967.05,642,2119174,1941189734,88049
04-05-2022,Sun Pharma ,EQ,920.1,920.9,895,923.4,903,900.9,903.02,967.05,642,3925917,3545174845,105092
05-05-2022,Sun Pharma ,EQ,905,919.2,872.6,900.9,873.25,878.15,899.57,967.05,642,4462293,4014166932,95394
06-05-2022,Sun Pharma ,EQ,862,885.7,861.5,878.15,880.1,883.3,876.82,967.05,642,2350532,2060992584,68523
09-05-2022,Sun Pharma ,EQ,868.05,891.4,868.05,883.3,883.75,885.4,881.64,967.05,652.7,2522123,2223592330,84759
10-05-2022,Sun Pharma ,EQ,885,890.85,846.5,885.4,861,861.85,862.18,967.05,652.7,6975331,6013970934,180672
11-05-2022,Sun Pharma ,EQ,853,867,851,861.85,856.25,854.8,858.1,967.05,652.7,2768829,2375934377,111423
12-05-2022,Sun Pharma ,EQ,852.9,855.85,835.2,854.8,853.3,850,848.39,967.05,652.7,2700591,2291156950,94110
13-05-2022,Sun Pharma ,EQ,862.95,889,860.15,850,881.95,882.5,880.38,967.05,652.7,4870689,4288038473,162828
16-05-2022,Sun Pharma ,EQ,881.95,894.75,875.05,882.5,884,885.6,887.07,967.05,652.7,2739020,2429699158,85282
17-05-2022,Sun Pharma ,EQ,880.15,895.6,878.7,885.6,892.5,891.75,887.18,967.05,652.7,2317400,2055952043,86304
18-05-2022,Sun Pharma ,EQ,891,909,888,891.75,900,899.15,902.21,967.05,652.7,2878378,2596914899,74459
19-05-2022,Sun Pharma ,EQ,885,900,878.35,899.15,884.95,884.6,887.77,967.05,652.7,2715634,2410859371,80545
20-05-2022,Sun Pharma ,EQ,893,917.7,889.05,884.6,915,915.65,910.45,967.05,652.7,2877917,2620210024,124663
23-05-2022,Sun Pharma ,EQ,920,931.3,916.6,915.65,921.1,922.05,924.82,967.05,652.7,2195036,2030019018,64385
24-05-2022,Sun Pharma ,EQ,928,930.85,907,922.05,912.85,909.9,918.84,967.05,652.7,2911410,2675122475,93369
25-05-2022,Sun Pharma ,EQ,915,922.65,907.25,909.9,912.3,911.2,911.73,967.05,652.7,2405811,2193443079,82562
26-05-2022,Sun Pharma ,EQ,918.8,922.45,893.5,911.2,901.85,899.95,903.54,967.05,652.7,4113170,3716413188,117596
27-05-2022,Sun Pharma ,EQ,901.95,912.8,896,899.95,903.95,903.9,903.38,967.05,652.7,2374509,2145079077,82241
30-05-2022,Sun Pharma ,EQ,905,915.5,886.5,903.9,889,888.3,894.91,967.05,652.7,3541617,3169421244,88278
31-05-2022,Sun Pharma ,EQ,867.25,882.8,851.2,888.3,865.15,860.6,861.44,967.05,652.7,24360628,20985180817,299266
01-06-2022,Sun Pharma ,EQ,875,875,832.6,860.6,842.9,839.25,846.31,967.05,652.7,5999099,5077106343,143827
02-06-2022,Sun Pharma ,EQ,836.75,862.9,832.8,839.25,861.6,859.55,851.33,967.05,652.7,3553217,3024966572,108220
03-06-2022,Sun Pharma ,EQ,862.15,875,854.85,859.55,865.4,865.1,864.45,967.05,652.7,2618353,2263424128,64830
06-06-2022,Sun Pharma ,EQ,865,873.95,858,865.1,860,859.8,863.49,967.05,652.7,2095566,1809491940,77004
07-06-2022,Sun Pharma ,EQ,855,857.4,838.6,859.8,845.1,848.25,846.27,967.05,652.7,3031449,2565413689,57411
08-06-2022,Sun Pharma ,EQ,845.1,854,837.6,848.25,846.2,847.25,846.29,967.05,652.7,3208941,2715697769,60208
09-06-2022,Sun Pharma ,EQ,846,862.1,835.45,847.25,857.95,858.85,848.26,967.05,652.7,2297715,1949051454,55223
10-06-2022,Sun Pharma ,EQ,850,853.95,842,858.85,844.5,845.7,846.21,967.05,652.7,2124778,1798005243,49596
13-06-2022,Sun Pharma ,EQ,840,851,819.75,845.7,830.5,829.5,832.33,967.05,652.7,2191412,1823981511,79554
14-06-2022,Sun Pharma ,EQ,826,835.65,821.85,829.5,825.2,825.05,827.13,967.05,652.7,2461692,2036148776,72217
15-06-2022,Sun Pharma ,EQ,825.25,830.05,819.15,825.05,820,822.3,825.23,967.05,652.7,2008725,1657655505,59666
16-06-2022,Sun Pharma ,EQ,822.6,826,806.55,822.3,813,814.6,817.08,967.05,652.7,2327414,1901675006,73237
17-06-2022,Sun Pharma ,EQ,805.2,810.3,789.9,814.6,791,793.4,796.76,967.05,652.7,5719089,4556728746,114986
20-06-2022,Sun Pharma ,EQ,801,813.5,794.5,793.4,803.25,805.3,802.44,967.05,661.5,2745302,2202934939,80764
21-06-2022,Sun Pharma ,EQ,806.6,820.3,805.35,805.3,816.3,817.45,816.14,967.05,661.5,1342717,1095845587,46685
22-06-2022,Sun Pharma ,EQ,814,821,803.25,817.45,807.2,809.3,809.89,967.05,661.5,2032073,1645753217,53170
23-06-2022,Sun Pharma ,EQ,809.5,826.5,808.5,809.3,825,824.9,821.08,967.05,661.5,1778752,1460491063,63911
24-06-2022,Sun Pharma ,EQ,827.9,833.8,821.5,824.9,823.25,824.6,825.53,967.05,661.5,1404748,1159657114,35495
27-06-2022,Sun Pharma ,EQ,828,848,828,824.6,835.5,835.65,841.04,967.05,664.2,2980249,2506514726,90985
28-06-2022,Sun Pharma ,EQ,837,837.5,825.05,835.65,831.9,828.6,829.59,967.05,664.2,2823691,2342508408,63967
29-06-2022,Sun Pharma ,EQ,824,843.7,823.85,828.6,839.45,838.7,833.56,967.05,664.2,2975927,2480608072,64176
30-06-2022,Sun Pharma ,EQ,836,848.15,823.65,838.7,831,830.6,832.72,967.05,664.2,3809670,3172402734,110856
01-07-2022,Sun Pharma ,EQ,829.9,836.95,825,830.6,830.8,829.25,829.35,967.05,664.2,2316527,1921203333,37961
04-07-2022,Sun Pharma ,EQ,825.3,839.65,821.9,829.25,828.6,829.4,827.73,967.05,664.2,2097164,1735893655,43353
05-07-2022,Sun Pharma ,EQ,829.4,846.8,826.65,829.4,835.75,835.8,840.44,967.05,664.2,2682730,2254668252,56458
06-07-2022,Sun Pharma ,EQ,840,842.65,831.25,835.8,838.4,837.7,835.96,967.05,664.2,2364840,1976904826,52969
07-07-2022,Sun Pharma ,EQ,843.05,852.9,842.15,837.7,848.8,849.45,848.89,967.05,664.2,2327906,1976139422,43090
08-07-2022,Sun Pharma ,EQ,853.5,859.5,849.75,849.45,857.3,857.7,855.41,967.05,664.2,2927832,2504483917,39809
11-07-2022,Sun Pharma ,EQ,856.8,863,851.1,857.7,855.8,857.25,855.52,967.05,666.4,1768048,1512600025,33994
