Date,Company_name,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
12-06-2018,Infosys,EQ,1265.75,1271.25,1250.45,1262.4,1259,1258.5,1258.01,1271.25,860,3919910,4931300156,90357
13-06-2018,Infosys,EQ,1266.8,1284,1266.8,1258.5,1275,1274.8,1275.2,1284,860,2883464,3676982074,110178
14-06-2018,Infosys,EQ,1253,1253,1234.1,1274.8,1240,1239.7,1242.78,1284,860,3799424,4721843711,142371
15-06-2018,Infosys,EQ,1237,1291.5,1235,1239.7,1288.8,1281.25,1267.1,1291.5,860,9978880,12644285284,156513
18-06-2018,Infosys,EQ,1284,1291.25,1262.35,1281.25,1264.5,1267.4,1273.18,1291.5,860,4107423,5229499471,127326
19-06-2018,Infosys,EQ,1263,1263.4,1238.05,1267.4,1242,1241.6,1244.36,1291.5,860,3772850,4694786854,148052
20-06-2018,Infosys,EQ,1248.5,1252.35,1238,1241.6,1241.45,1243.15,1245.07,1291.5,860,2685901,3344140004,92693
21-06-2018,Infosys,EQ,1245.95,1256.5,1236,1243.15,1246.55,1246.55,1247.63,1291.5,860,2899395,3617383651,138481
22-06-2018,Infosys,EQ,1243,1255.5,1241.2,1246.55,1246.4,1247.85,1249.94,1291.5,860,2171559,2714312670,91644
25-06-2018,Infosys,EQ,1257.15,1278.8,1254,1247.85,1269.7,1272.45,1271.05,1291.5,860,3865589,4913363830,137153
26-06-2018,Infosys,EQ,1269,1283.9,1266.25,1272.45,1280.05,1277.85,1277.24,1291.5,860,2241752,2863258907,102746
27-06-2018,Infosys,EQ,1283.95,1293.45,1265.6,1277.85,1271.5,1270,1281.92,1293.45,860,3476071,4456049393,107138
28-06-2018,Infosys,EQ,1276.3,1298,1276.25,1270,1284.3,1289.6,1290.08,1298,860,5498409,7093380059,159341
29-06-2018,Infosys,EQ,1298.05,1315,1283.25,1289.6,1310.65,1307.2,1298.31,1315,860,4983300,6469891050,164216
02-07-2018,Infosys,EQ,1314,1340,1314,1307.2,1337.8,1334.7,1325.09,1340,860,2415072,3200195814,80512
03-07-2018,Infosys,EQ,1331.9,1357.9,1331.75,1334.7,1355.5,1353.75,1347.06,1357.9,860,4063726,5474101849,140810
04-07-2018,Infosys,EQ,1352.05,1352.65,1338.85,1353.75,1348.4,1345.2,1345.49,1357.9,860,2512861,3381023805,156409
05-07-2018,Infosys,EQ,1347.1,1347.25,1268.1,1345.2,1286.5,1284,1290.51,1357.9,860,8509951,10982144289,274864
06-07-2018,Infosys,EQ,1290.25,1301.85,1269,1284,1285.15,1284.25,1281.04,1357.9,860,5607678,7183683022,181138
09-07-2018,Infosys,EQ,1297,1303,1279.05,1284.25,1301.2,1298.85,1294.01,1357.9,860,3322499,4299340435,95341
10-07-2018,Infosys,EQ,1308.5,1315.45,1294.3,1298.85,1299.1,1301.4,1305.09,1357.9,860,2987244,3898613178,109336
11-07-2018,Infosys,EQ,1317.55,1342.1,1291.35,1301.4,1319,1320.45,1317.22,1357.9,860,5949916,7837362262,131426
12-07-2018,Infosys,EQ,1326.1,1327.1,1284.45,1320.45,1295,1294.35,1299.24,1357.9,860,6636120,8621906526,189258
13-07-2018,Infosys,EQ,1315,1331.6,1298.35,1294.35,1323,1317.4,1315.39,1357.9,860,9748079,12822503746,205562
16-07-2018,Infosys,EQ,1317.4,1384.4,1287.7,1317.4,1336,1332.85,1345.93,1384.4,860,17672340,23785647476,357607
17-07-2018,Infosys,EQ,1329.7,1349.5,1312.7,1332.85,1327.3,1327.9,1333.08,1384.4,860,5580845,7439721782,114793
18-07-2018,Infosys,EQ,1339.8,1343.4,1314,1327.9,1323,1322.55,1325.16,1384.4,860,3459508,4584405277,134074
19-07-2018,Infosys,EQ,1323,1331.9,1309.1,1322.55,1315.95,1316.7,1318.01,1384.4,860,2559432,3373347801,133339
20-07-2018,Infosys,EQ,1326,1367.15,1321.3,1316.7,1352,1348.1,1352.12,1384.4,860,5852869,7913782037,149871
23-07-2018,Infosys,EQ,1352.15,1368,1336.25,1348.1,1351.9,1355.95,1350.21,1384.4,860,3837851,5181886478,104002
24-07-2018,Infosys,EQ,1374.4,1382.4,1356,1355.95,1375.35,1377.15,1368.92,1384.4,860,3086123,4224648379,104916
25-07-2018,Infosys,EQ,1379,1393.8,1365.45,1377.15,1381.15,1383.75,1383.06,1393.8,860,3468461,4797085714,110230
26-07-2018,Infosys,EQ,1378.55,1390.4,1369.2,1383.75,1373.7,1373.25,1377.36,1393.8,860,3681109,5070228477,139712
27-07-2018,Infosys,EQ,1373.2,1389,1368.3,1373.25,1371.2,1373.45,1377.08,1393.8,860,3246616,4470848815,101649
30-07-2018,Infosys,EQ,1370,1373,1348,1373.45,1351,1351,1356.75,1393.8,860,3204985,4348358645,193055
31-07-2018,Infosys,EQ,1348.55,1370,1335.55,1351,1368,1365.1,1351.3,1393.8,860,3971998,5367357705,122270
01-08-2018,Infosys,EQ,1363.8,1368.45,1351,1365.1,1352,1354.05,1355.85,1393.8,860,2337853,3169781273,106719
02-08-2018,Infosys,EQ,1359.6,1366.75,1350.15,1354.05,1353.4,1353.65,1357.31,1393.8,860,2970371,4031719297,87744
03-08-2018,Infosys,EQ,1366.2,1366.2,1356,1353.65,1365.75,1364.1,1361.34,1393.8,860,1985195,2702515816,70696
06-08-2018,Infosys,EQ,1366.05,1375,1347.5,1364.1,1364,1360.65,1358.6,1393.8,860,3089465,4197345187,68270
07-08-2018,Infosys,EQ,1374,1379.95,1360.65,1360.65,1367,1367.95,1366.36,1393.8,860,3675764,5022426261,100730
08-08-2018,Infosys,EQ,1371.8,1372.5,1353.3,1367.95,1362,1362.75,1362.16,1393.8,860,1996179,2719109393,80731
09-08-2018,Infosys,EQ,1373.65,1389.45,1373.65,1362.75,1379.2,1379.95,1381.59,1393.8,860,3204762,4427681633,134300
10-08-2018,Infosys,EQ,1385.8,1389,1373.05,1379.95,1382.25,1385.45,1380.64,1393.8,860,2389760,3299401064,82581
13-08-2018,Infosys,EQ,1390,1409.85,1378.7,1385.45,1408,1408.75,1401.07,1409.85,860,4989873,6991140982,138356
14-08-2018,Infosys,EQ,1413.95,1424.55,1404,1408.75,1407.45,1408.3,1414.34,1424.55,860,3075660,4350014453,102688
16-08-2018,Infosys,EQ,1414.95,1434.9,1411.25,1408.3,1429,1429.55,1426.82,1434.9,860,3313387,4727597210,115380
17-08-2018,Infosys,EQ,1430.9,1437.65,1423,1429.55,1426.55,1430.35,1430.85,1437.65,860,3195204,4571856691,122779
20-08-2018,Infosys,EQ,1388,1407.95,1373.5,1430.35,1388.2,1384.25,1389.04,1437.65,860,8050938,11183093868,249766
21-08-2018,Infosys,EQ,1390,1396,1373.75,1384.25,1386,1383.95,1381.18,1437.65,860,4180741,5774338650,126003
23-08-2018,Infosys,EQ,1393,1401.5,1385.35,1383.95,1400,1397.4,1392.99,1437.65,860,3858591,5374993201,180710
24-08-2018,Infosys,EQ,1396.5,1401.9,1376.1,1397.4,1379.35,1378.3,1386.47,1437.65,860,3526500,4889394601,109805
27-08-2018,Infosys,EQ,1383,1419.95,1381.4,1378.3,1416,1415.4,1406,1437.65,873.65,3506475,4930091751,132478
28-08-2018,Infosys,EQ,1417.2,1438.4,1411.5,1415.4,1425,1424.7,1427.92,1438.4,873.65,3248445,4638524929,100357
29-08-2018,Infosys,EQ,1433.6,1433.6,1405.15,1424.7,1411,1410.1,1412.92,1438.4,873.65,2823248,3989010655,89895
30-08-2018,Infosys,EQ,1412.8,1421.55,1396.15,1410.1,1418.1,1416.2,1411.92,1438.4,873.65,5753981,8124160894,96074
31-08-2018,Infosys,EQ,1425.1,1454.3,1421.1,1416.2,1440,1441.1,1439.05,1454.3,873.65,5437932,7825437138,124025
03-09-2018,Infosys,EQ,1449,1467.9,1430,1441.1,1436.2,1434.25,1451.3,1467.9,873.65,5488164,7964966273,134643
04-09-2018,Infosys,EQ,722,748.5,716,1434.25,733,737.15,739.04,1467.9,716,15370124,11359156599,258728
05-09-2018,Infosys,EQ,741.95,744.05,725.4,737.15,729,729.9,734.79,1467.9,716,8658978,6362539535,202826
06-09-2018,Infosys,EQ,732.55,735.5,724.1,729.9,726,727.15,730.17,1467.9,716,5598659,4087988682,134849
07-09-2018,Infosys,EQ,734.35,735.15,723.8,727.15,734,732.8,730.95,1467.9,716,6510605,4758936855,190264
10-09-2018,Infosys,EQ,737.75,747,729.4,732.8,733.4,730.85,736.29,1467.9,716,5629871,4145245236,112735
11-09-2018,Infosys,EQ,735.9,744.75,732,730.85,733.7,734.3,738.58,1467.9,716,6963561,5143145756,137146
12-09-2018,Infosys,EQ,744.4,746.5,736.25,734.3,740.9,742.9,741.14,1467.9,716,4636617,3436370099,144311
14-09-2018,Infosys,EQ,741.9,745,729.05,742.9,735,733.7,735.78,1467.9,716,7896514,5810118483,191430
17-09-2018,Infosys,EQ,735,740,724.6,733.7,726.9,725.95,730.79,1467.9,716,5427054,3966013456,124216
18-09-2018,Infosys,EQ,730,730,717,725.95,720,719.1,720.33,1467.9,716,7729732,5567951789,116715
19-09-2018,Infosys,EQ,727,727,713.2,719.1,719.6,719.75,719.4,1467.9,713.2,4849498,3488751299,142071
21-09-2018,Infosys,EQ,713.85,717.4,692,719.75,710,705.3,706.4,1467.9,692,14350769,10137378694,238115
24-09-2018,Infosys,EQ,706.5,729.95,706.5,705.3,719.95,718.25,721.56,1467.9,692,8637881,6232738763,183918
25-09-2018,Infosys,EQ,718.25,736,717,718.25,726,726.2,727.76,1467.9,692,9602273,6988194861,223780
26-09-2018,Infosys,EQ,731.2,731.85,712,726.2,719.9,717.85,720.78,1467.9,692,6599606,4756877824,110456
27-09-2018,Infosys,EQ,722,730.8,717.45,717.85,724.3,724.8,724.8,1467.9,692,14592616,10576733252,147797
28-09-2018,Infosys,EQ,721,734.55,715.2,724.8,731.7,730.05,727.98,1467.9,692,7490031,5452629800,166682
01-10-2018,Infosys,EQ,737.5,754.9,733,730.05,742.95,746.65,745.05,1467.9,692,8252398,6148484239,160489
03-10-2018,Infosys,EQ,743.8,751.95,726.3,746.65,728.55,728.5,738.21,1467.9,692,7792464,5752480100,184479
04-10-2018,Infosys,EQ,728.5,729.75,702.5,728.5,711,707.2,711.02,1467.9,692,6173037,4389159561,150299
05-10-2018,Infosys,EQ,713,731.5,709.3,707.2,722.5,724.6,717.57,1467.9,692,8543578,6130589981,141622
08-10-2018,Infosys,EQ,725.05,728.7,709.25,724.6,714.65,714.45,717.09,1467.9,692,7259306,5205581862,244347
09-10-2018,Infosys,EQ,717.1,722.4,702.65,714.45,721,717.75,711.05,1467.9,692,6777212,4818903577,116349
10-10-2018,Infosys,EQ,719.9,719.9,695.4,717.75,700.35,700.45,703.19,1467.9,692,8866251,6234700033,219744
11-10-2018,Infosys,EQ,685,692.9,663.3,700.45,675.4,673.35,676.06,1467.9,663.3,10985897,7427150380,285534
12-10-2018,Infosys,EQ,676.4,684.05,661.5,673.35,678.15,678.8,673.71,1467.9,661.5,8909221,6002268067,214848
15-10-2018,Infosys,EQ,688.6,705,681.5,678.8,703.5,698.8,691.39,1467.9,661.5,6222176,4301952211,121763
16-10-2018,Infosys,EQ,710,713.9,689.4,698.8,692,695.25,702.32,1467.9,661.5,11588963,8139197321,266266
17-10-2018,Infosys,EQ,710,721.8,701.35,695.25,705.5,705.35,711.55,1467.9,661.5,20360697,14487628785,280701
19-10-2018,Infosys,EQ,687,687.7,678,705.35,683.5,683.55,682.35,1467.9,661.5,10421001,7110757251,245258
22-10-2018,Infosys,EQ,688.7,695.05,673.8,683.55,680.5,679.95,679.08,1467.9,661.5,6672840,4531381462,118989
23-10-2018,Infosys,EQ,675.95,682,653.3,679.95,663.05,657.6,663.77,1467.9,653.3,9041701,6001591448,206699
24-10-2018,Infosys,EQ,663,666.5,647.15,657.6,650,649.8,653.45,1467.9,647.15,7058164,4612127164,151398
25-10-2018,Infosys,EQ,643,656.35,636.25,649.8,647.3,648.75,647.53,1467.9,636.25,8270469,5355339309,196622
26-10-2018,Infosys,EQ,645.3,648.7,629.9,648.75,634.05,633.6,636.49,1467.9,629.9,5464141,3477864472,111447
29-10-2018,Infosys,EQ,633.7,650.55,631.5,633.6,646.1,644.75,637.82,1467.9,629.9,7137446,4552389118,123494
30-10-2018,Infosys,EQ,641.1,663.8,637.45,644.75,658.9,659.6,657.39,1467.9,629.9,8793411,5780678040,148842
31-10-2018,Infosys,EQ,663.9,692.95,663.05,659.6,685.95,686.4,681.52,1467.9,629.9,11947995,8142844240,223319
01-11-2018,Infosys,EQ,689.7,689.7,659.6,686.4,667,666.7,671.01,1467.9,629.9,5860244,3932276784,125725
02-11-2018,Infosys,EQ,665.95,675.8,660.1,666.7,663.2,662.25,665.4,1467.9,629.9,6654067,4427642405,148487
05-11-2018,Infosys,EQ,663.5,668.6,657,662.25,663.7,666,662.36,1467.9,629.9,5799426,3841307501,140183
06-11-2018,Infosys,EQ,667.9,675,660.65,666,667.1,666.45,668.4,1467.9,629.9,6975525,4662445094,240509
07-11-2018,Infosys,EQ,673,677.5,672,666.45,677.45,675.5,674.86,1467.9,629.9,758956,512188500.7,31522
09-11-2018,Infosys,EQ,679,679,655.5,675.5,658.7,659.5,661.4,1467.9,629.9,9694143,6411724146,244092
12-11-2018,Infosys,EQ,666,676.4,662.3,659.5,665.05,664.2,669.82,1467.9,629.9,7118080,4767832302,120785
13-11-2018,Infosys,EQ,663.5,667.75,656.3,664.2,664.45,665.7,663.83,1467.9,629.9,4137808,2746782461,129103
14-11-2018,Infosys,EQ,665.7,665.7,640.5,665.7,652.4,653.2,648.72,1467.9,629.9,7323026,4750599516,174358
15-11-2018,Infosys,EQ,654,666,646.7,653.2,655.65,656.4,660.71,1467.9,629.9,5513390,3642738196,130605
16-11-2018,Infosys,EQ,659.9,662.5,644.2,656.4,652,650.85,649.95,1467.9,629.9,8583785,5579053175,153414
19-11-2018,Infosys,EQ,659,662,649.25,650.85,651.95,651.7,652.75,1467.9,629.9,6018930,3928880482,96075
20-11-2018,Infosys,EQ,651.7,656,640.1,651.7,640.6,641.4,645.31,1467.9,629.9,5384830,3474899740,105300
21-11-2018,Infosys,EQ,640,640.05,612.1,641.4,619.5,619.1,618.73,1467.9,612.1,14359086,8884401044,306110
22-11-2018,Infosys,EQ,622.25,628.15,616.75,619.1,620.85,620.75,623.11,1467.9,612.1,6632975,4133099492,120189
26-11-2018,Infosys,EQ,621,628,599.85,620.75,621.2,621.45,613.78,1467.9,599.85,15075209,9252894701,263089
27-11-2018,Infosys,EQ,625.5,641,625.3,621.45,641,638.9,634.88,1467.9,599.85,12285851,7800040731,200385
28-11-2018,Infosys,EQ,640.95,668.7,640,638.9,664.5,666.4,659.36,1467.9,599.85,17719890,11683706177,310146
29-11-2018,Infosys,EQ,671,674.9,658.8,666.4,665,661.05,667.03,1467.9,599.85,13399070,8937609219,170549
30-11-2018,Infosys,EQ,661,672,660.95,661.05,670,667.45,667.52,1467.9,599.85,10445773,6972740710,118396
03-12-2018,Infosys,EQ,673.15,679,665.95,667.45,672.45,670.35,670.58,1467.9,599.85,8260890,5539597359,103845
04-12-2018,Infosys,EQ,672.55,688.25,671.3,670.35,683,685.25,682.83,1467.9,599.85,7827923,5345133354,129170
05-12-2018,Infosys,EQ,683,683.65,672.5,685.25,682.05,681.4,678.97,1467.9,599.85,5177288,3515206694,96257
06-12-2018,Infosys,EQ,676.1,685.45,664.55,681.4,669.7,668.5,672.12,1467.9,599.85,8039771,5403659738,229269
07-12-2018,Infosys,EQ,672,685.75,665.6,668.5,681,682.8,679.07,1467.9,599.85,5553948,3771508979,125999
10-12-2018,Infosys,EQ,669.9,683.8,665.2,682.8,670.3,669.2,671.47,1467.9,599.85,5121196,3438717513,119910
11-12-2018,Infosys,EQ,669.2,681.9,660.6,669.2,673.25,674.5,672.27,1467.9,599.85,7120933,4787161579,204697
12-12-2018,Infosys,EQ,677.1,680.65,670.6,674.5,678.1,678.5,675.12,1467.9,599.85,6926183,4675985776,92411
13-12-2018,Infosys,EQ,682,700,680,678.5,695.35,697.75,690.27,1467.9,599.85,7521474,5191853566,187302
14-12-2018,Infosys,EQ,697.45,713.7,694.4,697.75,706.15,706.05,705.93,1467.9,599.85,9560576,6749101215,158039
17-12-2018,Infosys,EQ,711.85,711.85,692.75,706.05,692.75,694.4,697.79,1467.9,599.85,4778465,3334376899,95026
18-12-2018,Infosys,EQ,686.5,686.5,674.55,694.4,677,676.6,679.65,1467.9,599.85,8021298,5451686819,191277
19-12-2018,Infosys,EQ,671.55,671.55,661.1,676.6,664.6,664.85,665.07,1467.9,599.85,8295459,5517046525,263253
20-12-2018,Infosys,EQ,660,671.55,656.4,664.85,666.9,667.05,664.34,1467.9,599.85,11705260,7776239037,237519
21-12-2018,Infosys,EQ,659.5,659.5,643.45,667.05,646.55,646.2,651.1,1467.9,599.85,12802132,8335493758,228130
24-12-2018,Infosys,EQ,657,658.8,647.6,646.2,648.5,649,652.59,1467.9,599.85,8379825,5468562526,140084
26-12-2018,Infosys,EQ,647,647,637.35,649,643.9,644.05,641.76,1467.9,599.85,6178552,3965160752,129003
27-12-2018,Infosys,EQ,652.75,663.25,649,644.05,656.35,656.8,658.16,1467.9,599.85,15333902,10092126951,182988
28-12-2018,Infosys,EQ,663.35,663.5,653.3,656.8,656.1,656.95,658.29,1467.9,599.85,4736598,3118076702,105527
31-12-2018,Infosys,EQ,660,662,655.8,656.95,659.6,658.95,659.27,1467.9,599.85,3373319,2223919550,65442
01-01-2019,Infosys,EQ,660.95,666.3,654.15,658.95,665.95,665.05,660.66,1467.9,599.85,2943390,1944579423,45422
02-01-2019,Infosys,EQ,666,674,662.05,665.05,668,669.05,669.97,1467.9,599.85,7416655,4968962633,108094
03-01-2019,Infosys,EQ,672,677,663.1,669.05,668,669.15,669.66,1467.9,599.85,6827249,4571929258,125781
04-01-2019,Infosys,EQ,671.75,673.9,651,669.15,660.25,661.05,660.17,1467.9,599.85,7889310,5208304589,187590
07-01-2019,Infosys,EQ,665,673.6,661.5,661.05,671.7,671.7,667.51,1467.9,599.85,8046340,5370973787,132736
08-01-2019,Infosys,EQ,674.95,677.45,668.55,671.7,670,670.05,672.86,1467.9,599.85,8621545,5801122720,134369
09-01-2019,Infosys,EQ,686.2,689.8,664,670.05,675.6,676.1,678.41,1467.9,599.85,18130292,12299738075,314702
10-01-2019,Infosys,EQ,681.6,682,672.55,676.1,680.8,679.7,677.63,1467.9,599.85,9572493,6486610276,141449
11-01-2019,Infosys,EQ,680.2,685.5,672.5,679.7,684.35,683.5,679.18,1467.9,599.85,12281903,8341603861,159694
14-01-2019,Infosys,EQ,707,710.2,695.95,683.5,701.3,701.9,701.27,1467.9,599.85,19312937,13543620376,289248
15-01-2019,Infosys,EQ,707.2,730,707.2,701.9,728.3,726.6,721.52,1467.9,599.85,19671304,14193222353,285205
16-01-2019,Infosys,EQ,729.9,737.8,728.5,726.6,735.95,736.8,734.12,1467.9,599.85,9658944,7090838080,175301
17-01-2019,Infosys,EQ,735.8,739,729.1,736.8,733.2,733.35,733.06,1467.9,599.85,6903771,5060865130,155361
18-01-2019,Infosys,EQ,730,736.2,726.3,733.35,734,730.95,730.43,1467.9,599.85,5902151,4311101798,117506
21-01-2019,Infosys,EQ,738.2,751,734,730.95,743.25,745,744.87,1467.9,599.85,8129422,6055327086,207759
22-01-2019,Infosys,EQ,741.25,749,734,745,747,745.35,739.94,1467.9,599.85,6723375,4974904339,184880
23-01-2019,Infosys,EQ,742.35,742.6,729.2,745.35,731.65,731.65,735.7,1467.9,599.85,7212099,5305910422,114457
24-01-2019,Infosys,EQ,728.1,736.1,721,731.65,734,732,727.66,1467.9,599.85,7429783,5406365018,138534
25-01-2019,Infosys,EQ,728,737.9,724.25,732,730.3,730.35,731.7,1467.9,599.85,5543112,4055912046,86157
28-01-2019,Infosys,EQ,731,732.6,719,730.35,731,727.95,725.12,1467.9,599.85,7944693,5760882919,128705
29-01-2019,Infosys,EQ,725.5,732.85,716.5,727.95,730.05,727.9,721.76,1467.9,599.85,6760819,4879714903,137242
30-01-2019,Infosys,EQ,727.9,734.8,721.1,727.9,724.3,725.9,726.45,1467.9,599.85,5763026,4186556192,125751
31-01-2019,Infosys,EQ,726,751.3,726,725.9,750,749.55,744.47,1467.9,599.85,13825233,10292423935,265809
01-02-2019,Infosys,EQ,751.35,762.5,744.5,749.55,756.7,757.05,753.37,1467.9,599.85,6276585,4728608322,119145
04-02-2019,Infosys,EQ,757,762.5,749.2,757.05,755.9,755.9,754.39,1467.9,599.85,3945391,2976361897,110537
05-02-2019,Infosys,EQ,747,759.95,747,755.9,755,754.85,753.48,1467.9,599.85,4694366,3537094843,98651
06-02-2019,Infosys,EQ,755.55,766.95,754.35,754.85,763.75,763.3,762.75,1467.9,599.85,5880482,4485360735,150791
07-02-2019,Infosys,EQ,763.05,769.45,761,763.3,763,764,766.2,1467.9,599.85,3961797,3035522378,102039
